id_customer,geo,gender,device,acquisition_source,account_age,month,day,universe,category,brand,brand_group,material,condition,price,churned
1440,geo_3,gender_2,,,1430.0,9.0,26.0,universe_4,category_5,brand_256,brand_group_3,material_25,condition_3,818.54,1.0
2945,geo_6,gender_2,device_4,acquisition_source_1,966.0,5.0,16.0,universe_4,category_11,brand_524,brand_group_1,material_25,condition_2,546.74,1.0
8030,geo_2,gender_2,device_5,acquisition_source_1,199.0,6.0,23.0,universe_4,category_5,brand_1020,brand_group_3,material_60,condition_3,139.04,1.0
6073,geo_3,gender_2,device_4,acquisition_source_1,361.0,1.0,10.0,universe_4,category_5,brand_225,brand_group_2,material_8,condition_3,881.05,0.0
8542,geo_4,gender_2,device_4,acquisition_source_1,129.0,8.0,26.0,universe_4,category_1,brand_1179,brand_group_2,material_49,condition_3,217.86,1.0
8777,geo_3,gender_2,device_4,acquisition_source_61,103.0,9.0,20.0,universe_4,category_3,brand_1035,brand_group_3,material_8,condition_2,152.63,1.0
137,geo_3,gender_2,,,2314.0,6.0,16.0,universe_4,category_5,brand_316,brand_group_2,material_49,condition_3,139.04,1.0
137,geo_3,gender_2,,,2314.0,2.0,19.0,universe_4,category_11,brand_1074,brand_group_1,material_25,condition_3,125.45,1.0
5530,geo_2,gender_2,device_5,,420.0,3.0,9.0,universe_4,category_5,brand_192,brand_group_2,material_8,condition_3,546.74,1.0
6161,geo_8,gender_2,device_4,,356.0,1.0,11.0,universe_4,category_11,brand_648,brand_group_3,material_25,condition_2,178.32,1.0
7579,geo_8,gender_3,device_5,acquisition_source_81,246.0,11.0,10.0,universe_4,category_3,brand_1065,brand_group_1,material_56,condition_3,1144.7,1.0
8494,geo_8,gender_3,device_4,acquisition_source_1,135.0,8.0,19.0,universe_4,category_3,brand_1126,brand_group_1,material_7,condition_3,372.79,1.0
2635,geo_2,gender_2,device_5,,1054.0,7.0,21.0,universe_4,category_1,brand_918,brand_group_2,material_25,condition_3,812.55,1.0
8608,geo_3,gender_2,device_5,acquisition_source_18,123.0,8.0,31.0,universe_4,category_3,brand_668,brand_group_2,material_34,condition_3,2721.14,1.0
6323,geo_4,gender_1,device_1,acquisition_source_61,345.0,1.0,22.0,universe_4,category_3,brand_222,brand_group_2,material_33,condition_2,531.37,1.0
4026,geo_4,gender_2,device_5,,705.0,10.0,9.0,universe_4,category_5,brand_1020,brand_group_3,material_46,condition_3,710.07,1.0
